"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","symbol","gene_biotype"
135.548794680212,0.410058263552341,0.217719402412152,1.88342545041568,0.0596427340002377,0.183278421863035,"ENSG00000178752","FAM132B","FAM132B","protein_coding"
21.9930000683606,-0.796706350502734,0.423007526521702,-1.88343303735959,0.0596417066482031,0.183278421863035,"ENSG00000260279","AC137932.5","AC137932.5","antisense"
1326.9346426877,0.167548378617456,0.0889776066191904,1.88303984545837,0.0596949683060636,0.18339555212705,"ENSG00000127663","KDM4B","KDM4B","protein_coding"
100.941412786412,0.547197414373586,0.290599671268926,1.88299392075774,0.059701191824855,0.18339555212705,"ENSG00000151320","AKAP6","AKAP6","protein_coding"
264.4959963919,-0.305249427863871,0.162118926952348,-1.8828734781448,0.0597175162488178,0.18341445290388,"ENSG00000248092","NNT-AS1","NNT-AS1","antisense"
908.580882721488,0.233735469698943,0.12416425112125,1.88246993468912,0.059772238284057,0.183522428404872,"ENSG00000137075","RNF38","RNF38","protein_coding"
8.81496683612646,1.26175435059796,0.670267409910604,1.88246412094875,0.0597730269532948,0.183522428404872,"ENSG00000187733","AMY1C","AMY1C","protein_coding"
101.77156391161,0.391655992557356,0.208076319290924,1.88227086048056,0.0597992488239772,0.183564779533399,"ENSG00000161179","YDJC","YDJC","protein_coding"
36.2173114868619,0.663240253737309,0.352386732507399,1.88213741481707,0.059817360500125,0.183564779533399,"ENSG00000198948","MFAP3L","MFAP3L","protein_coding"
37.4633885529872,-0.646704064949743,0.34358990696753,-1.88219750299841,0.0598092045751944,0.183564779533399,"ENSG00000228035","RP4-663N10.1","RP4-663N10.1","antisense"
488.642596921979,-0.228312100743768,0.121327684901908,-1.88178074054868,0.0598657918160428,0.18368214361526,"ENSG00000241429","EEF1A1P25","EEF1A1P25","pseudogene"
510.603557678663,-0.224284981653277,0.119205695976189,-1.88149550922531,0.0599045455903083,0.18376977987146,"ENSG00000048991","R3HDM1","R3HDM1","protein_coding"
979.105796109451,0.185649681029614,0.0986904679923398,1.8811308204965,0.0599541253778401,0.183890591735535,"ENSG00000109171","SLAIN2","SLAIN2","protein_coding"
1304.32860146693,0.166387652078402,0.0884857524729794,1.88038918614848,0.0600550562592133,0.184168839194921,"ENSG00000143183","TMCO1","TMCO1","protein_coding"
1530.96183717733,0.205895969632162,0.109540560717173,1.87963224109992,0.0601582160575263,0.184425848560482,"ENSG00000126351","THRA","THRA","protein_coding"
17.0352361826514,0.863502966068818,0.459401931198245,1.87962415355235,0.06015931905683,0.184425848560482,"ENSG00000146054","TRIM7","TRIM7","protein_coding"
4538.53286153502,-0.142791414994032,0.0759751552073496,-1.87944880934207,0.0601832370473221,0.184467810715164,"ENSG00000154277","UCHL1","UCHL1","protein_coding"
8.15273911728237,1.43195232121319,0.761956031518056,1.87931096018795,0.0602020460246818,0.184494101617448,"ENSG00000091128","LAMB4","LAMB4","protein_coding"
36.6002749419385,-0.604642101908424,0.321799354820715,-1.8789413118783,0.0602525071469321,0.18461736769303,"ENSG00000198056","PRIM1","PRIM1","protein_coding"
1079.90047858702,0.195806760374572,0.104222638445791,1.87873540043237,0.0602806315621974,0.184672162475288,"ENSG00000080371","RAB21","RAB21","protein_coding"
268.083265603814,-0.300387991009398,0.159897861103613,-1.8786241975729,0.0602958247301691,0.184687329970173,"ENSG00000131747","TOP2A","TOP2A","protein_coding"
159.620563404657,-0.33917928682355,0.180594855704692,-1.87812263810092,0.0603643900944941,0.184865944664388,"ENSG00000134516","DOCK2","DOCK2","protein_coding"
1857.11198449208,0.779398447259881,0.415049427816753,1.87784489032952,0.0604023872214656,0.184950899367884,"ENSG00000092068","SLC7A8","SLC7A8","protein_coding"
11.0073102561004,1.07648082510216,0.573295536175644,1.87770662280606,0.0604213102219259,0.184977430546989,"ENSG00000203808","BVES-AS1","BVES-AS1","antisense"
484.366567939872,0.220461584429802,0.117464769031415,1.87683154913318,0.0605411849419596,0.185312959917402,"ENSG00000159921","GNE","GNE","protein_coding"
1378.25463326424,-0.299914924189437,0.159847559433766,-1.87625588561901,0.0606201514515832,0.185523179052096,"ENSG00000135709","KIAA0513","KIAA0513","protein_coding"
618.755530014908,0.208943705236089,0.11137113570064,1.87610285126048,0.0606411582601004,0.185555975860534,"ENSG00000146476","C6orf211","C6orf211","protein_coding"
73.531069700571,0.485890373836374,0.259072847197018,1.87549710088632,0.0607243679568167,0.185774640336246,"ENSG00000168685","IL7R","IL7R","protein_coding"
22.9533520535455,-0.767705491058748,0.409348469005227,-1.87543266724407,0.0607332245331726,0.185774640336246,"ENSG00000174827","PDZK1","PDZK1","protein_coding"
1695.59821928412,-0.231463189130327,0.123459516477042,-1.87481042964695,0.0608188078430405,0.18600487500436,"ENSG00000112208","BAG2","BAG2","protein_coding"
42.7535956461596,-0.557565791176995,0.297419863225138,-1.87467570299746,0.060837351462659,0.186030035878356,"ENSG00000108839","ALOX12","ALOX12","protein_coding"
23.7026382119467,0.85327545866663,0.455190520855847,1.87454575517589,0.0608552417677962,0.186053190837047,"ENSG00000230633","RP11-37E23.5","RP11-37E23.5","antisense"
328.898448423452,-0.239988757875163,0.128038358124372,-1.87435047895605,0.0608821342250512,0.18608017467976,"ENSG00000121481","RNF2","RNF2","protein_coding"
905.523478194127,-0.186151684979774,0.0993242310226355,-1.87418199026732,0.06090534555013,0.18608017467976,"ENSG00000129055","ANAPC13","ANAPC13","protein_coding"
25.8832724173646,-0.684755201385827,0.365359803961227,-1.87419413400631,0.0609036723602227,0.18608017467976,"ENSG00000137098","SPAG8","SPAG8","protein_coding"
131.86766044241,0.330301328319316,0.176235877966267,1.87420026007723,0.060902828311734,0.18608017467976,"ENSG00000198841","KTI12","KTI12","protein_coding"
191.958096359344,0.288386559687781,0.153884792264656,1.87404197285333,0.0609246401950137,0.186107591393611,"ENSG00000129084","PSMA1","PSMA1","protein_coding"
443.910903259914,0.237155760572443,0.126587828488934,1.8734483670614,0.061006496362523,0.186326074256269,"ENSG00000047634","SCML1","SCML1","protein_coding"
145.819094852524,0.375391857556018,0.200400669025951,1.87320660844404,0.0610398601296559,0.186396402685513,"ENSG00000155465","SLC7A7","SLC7A7","protein_coding"
435.412951765174,0.240156432164812,0.128227163152936,1.87289827100346,0.0610824340005522,0.186494827276999,"ENSG00000173875","ZNF791","ZNF791","protein_coding"
1554.47013540826,0.172216165556723,0.0919577815156826,1.8727742526863,0.0610995648361483,0.186515549877337,"ENSG00000100697","DICER1","DICER1","protein_coding"
29.9112014911059,-0.67148547102334,0.358636731876622,-1.87232765453134,0.0611612870773568,0.186672364349847,"ENSG00000261136","RP11-37C7.3","RP11-37C7.3","antisense"
49.8022675137448,0.556188712903122,0.297087027302598,1.87214069208285,0.0611871416127926,0.186688077421637,"ENSG00000150672","DLG2","DLG2","protein_coding"
756.689219435165,-0.379218827446766,0.202555962467561,-1.87216817923836,0.0611833399203204,0.186688077421637,"ENSG00000153714","LURAP1L","LURAP1L","protein_coding"
473.758189206292,-0.237847264045489,0.127065511143805,-1.87184753678997,0.0612276994953422,0.186780219472172,"ENSG00000126778","SIX1","SIX1","protein_coding"
27.6900850552198,-0.74952844778857,0.40047001583341,-1.87162188966568,0.0612589328197995,0.186843889818441,"ENSG00000250979","RP11-656G20.1","RP11-656G20.1","pseudogene"
1259.02348873579,0.206124665793428,0.110148138566084,1.87134043731263,0.0612979090101277,0.186931150899818,"ENSG00000079739","PGM1","PGM1","protein_coding"
16.4921805032997,0.918670916849108,0.491115221412851,1.87058123388286,0.0614031477253609,0.187191421289216,"ENSG00000171790","SLFNL1","SLFNL1","protein_coding"
24.0855665441587,0.753869554798491,0.40301488663703,1.87057495838226,0.0614040182412217,0.187191421289216,"ENSG00000269430","LRRC3DN","LRRC3DN","protein_coding"
21.0801098348444,-0.858653631962695,0.45911525764725,-1.87023545321254,0.0614511284637716,0.18727171682588,"ENSG00000134716","CYP2J2","CYP2J2","protein_coding"
12.7008489800676,0.995591398099831,0.53231879922461,1.8702916364217,0.0614433303355984,0.18727171682588,"ENSG00000227496","RP11-145A3.1","RP11-145A3.1","antisense"
383.85267765153,-0.253074500305589,0.135356210427982,-1.86969256530893,0.0615265225499763,0.187469796319901,"ENSG00000179101","RP11-349N19.2","RP11-349N19.2","pseudogene"
720.255074602821,-0.328231559888526,0.175593795507402,-1.86926627413034,0.0615857778155475,0.187618642603472,"ENSG00000175602","CCDC85B","CCDC85B","protein_coding"
130.78090688419,0.38911726560314,0.208194846054233,1.86900527548015,0.0616220804247563,0.187697526050541,"ENSG00000235636","NUS1P1","NUS1P1","pseudogene"
169.158068478005,-0.452801345516098,0.242357329645519,-1.8683212353362,0.0617173084347149,0.187933161795485,"ENSG00000138650","PCDH10","PCDH10","protein_coding"
33.3839552385999,-0.681713704455371,0.36488452243985,-1.86829986620698,0.0617202852791074,0.187933161795485,"ENSG00000164604","GPR85","GPR85","protein_coding"
311.829939816234,-0.247889885876189,0.132715577875763,-1.86782810159815,0.06178603512305,0.188101601441641,"ENSG00000185339","TCN2","TCN2","protein_coding"
1926.60745274806,0.154571231879743,0.082777101884048,1.86731871932727,0.0618570928221602,0.188286140744293,"ENSG00000157240","FZD1","FZD1","protein_coding"
4013.01956690827,0.196946075306109,0.105503327600545,1.866728564731,0.0619395026396104,0.188505166514338,"ENSG00000165757","KIAA1462","KIAA1462","protein_coding"
441.117131550097,-0.228672687450097,0.122518923517119,-1.86642749450982,0.0619815793931994,0.188601390418186,"ENSG00000198026","ZNF335","ZNF335","protein_coding"
33.1102455094087,0.853035600556129,0.457182179032692,1.86585488166005,0.0620616714792106,0.188776666958321,"ENSG00000154556","SORBS2","SORBS2","protein_coding"
946.95326466256,0.18068367683594,0.0968518925103661,1.86556681705111,0.0621019958072736,0.188776666958321,"ENSG00000166012","TAF1D","TAF1D","protein_coding"
1362.17205540827,-0.172144613037703,0.0922732564364692,-1.86559594497704,0.0620979173896702,0.188776666958321,"ENSG00000196935","SRGAP1","SRGAP1","protein_coding"
1523.31701051029,0.160850831632469,0.0862044080690323,1.86592350942959,0.062052067911563,0.188776666958321,"ENSG00000224578","HNRNPA1P48","HNRNPA1P48","pseudogene"
175.006500698162,0.296320738399503,0.158829561370211,1.86565231209584,0.0620900256394199,0.188776666958321,"ENSG00000247077","PGAM5","PGAM5","protein_coding"
22.7964387841847,0.727626681668159,0.389985870056678,1.86577703844093,0.0620725661183074,0.188776666958321,"ENSG00000266373","RP11-710M11.1","RP11-710M11.1","pseudogene"
673.158721592006,0.211341331072006,0.113318637572434,1.86501828471874,0.0621788412950143,0.18897840320777,"ENSG00000135870","RC3H1","RC3H1","protein_coding"
390.271462158461,-0.253476088963958,0.135940886051298,-1.8646052436962,0.0622367573203981,0.189090683740761,"ENSG00000123815","ADCK4","ADCK4","protein_coding"
788.537493648014,0.224647597239,0.120479008618968,1.86462023396524,0.0622346546259897,0.189090683740761,"ENSG00000136816","TOR1B","TOR1B","protein_coding"
22.5059532335464,-0.726105019807014,0.389444309006214,-1.86446432266501,0.062256527275014,0.18911888474108,"ENSG00000273297","RP11-38M8.1","RP11-38M8.1","lincRNA"
1870.87257071242,-0.154843569138137,0.0830621930915026,-1.86418830727909,0.0622952648074756,0.189204685027522,"ENSG00000055332","EIF2AK2","EIF2AK2","protein_coding"
14.2826202354914,0.969737288531742,0.520222150125412,1.86408304278848,0.062310043462064,0.189217700186584,"ENSG00000237276","ANO7P1","ANO7P1","pseudogene"
1471.83764753692,-0.171900894049705,0.0922218107409731,-1.86399391498102,0.0623225588672612,0.189223839281774,"ENSG00000182636","NDN","NDN","protein_coding"
25.5930977498031,-0.683150665366606,0.366556500484224,-1.86369813238658,0.0623641078219303,0.189318113172567,"ENSG00000230091","TMEM254-AS1","TMEM254-AS1","antisense"
13727.3146780328,-0.170739312360292,0.0916222666879685,-1.86351329793844,0.0623900833812451,0.189365087280022,"ENSG00000197958","RPL12","RPL12","protein_coding"
1054.81130514991,0.168926308927912,0.0906763602448365,1.86295864183114,0.0624680852538778,0.189538030169598,"ENSG00000119682","AREL1","AREL1","protein_coding"
27.5010705191778,-0.700126573000265,0.375805213554497,-1.86300388538579,0.0624617195852464,0.189538030169598,"ENSG00000260517","RP11-426C22.5","RP11-426C22.5","lincRNA"
205.75893619289,-0.303851598486433,0.16312300896077,-1.86271452704448,0.0625024409260964,0.189585026955472,"ENSG00000100271","TTLL1","TTLL1","protein_coding"
230.869759286547,-0.28537497517743,0.153205079540165,-1.86269917442662,0.0625046021101533,0.189585026955472,"ENSG00000114388","NPRL2","NPRL2","protein_coding"
1204.86661065335,-0.166396272677353,0.0893410526466239,-1.86248390575282,0.0625349119353253,0.189645060884256,"ENSG00000072501","SMC1A","SMC1A","protein_coding"
308.700554312813,0.243737735010456,0.130873558343231,1.86239098329722,0.0625479991708198,0.18965285371586,"ENSG00000060642","PIGV","PIGV","protein_coding"
549.953498118733,-0.219033468392254,0.11763388637029,-1.86199296096344,0.0626040824274304,0.189790990977038,"ENSG00000134291","TMEM106C","TMEM106C","protein_coding"
71.4076008126448,-0.644731582750455,0.346307521899169,-1.8617313860661,0.0626409622259165,0.189870874240667,"ENSG00000181722","ZBTB20","ZBTB20","protein_coding"
1143.39205467491,0.181324716711983,0.0974014550891667,1.8616222575524,0.0626563537129515,0.189885608428898,"ENSG00000130024","PHF10","PHF10","protein_coding"
277.115112286944,-0.468356564814075,0.2515999822841,-1.8615127098269,0.0626718074708584,0.189900526350953,"ENSG00000077092","RARB","RARB","protein_coding"
985.424097886463,-0.185827659875012,0.099839859175833,-1.86125723142038,0.0627078597304483,0.189977843860794,"ENSG00000088833","NSFL1C","NSFL1C","protein_coding"
9471.08572416334,0.13400918114255,0.0720107888792396,1.86095977044884,0.0627498580353752,0.190073146328555,"ENSG00000067560","RHOA","RHOA","protein_coding"
409.265760650325,-0.225046460419723,0.12094237312107,-1.86077430607748,0.0627760553884846,0.190120562775471,"ENSG00000149483","TMEM138","TMEM138","protein_coding"
2057.96316334171,0.174229348617595,0.0936469928689301,1.86049058576232,0.0628161491622027,0.190170081295304,"ENSG00000133606","MKRN1","MKRN1","protein_coding"
163.411043299089,0.316037282334871,0.169860782265153,1.8605665069971,0.0628054183222911,0.190170081295304,"ENSG00000167302","ENTHD2","ENTHD2","protein_coding"
120.494753204638,-0.332422621338639,0.178680077170484,-1.86043473118418,0.0628240447136272,0.190170081295304,"ENSG00000185379","RAD51D","RAD51D","protein_coding"
581.945458386935,0.229561748588244,0.123397702096612,1.86034054676734,0.0628373603938674,0.19017846301145,"ENSG00000143147","GPR161","GPR161","protein_coding"
169.73630222289,-0.32338878062444,0.173940089155824,-1.85919636004517,0.0629993105822178,0.190589585101822,"ENSG00000170846","AC093323.3","AC093323.3","lincRNA"
209.154928668609,-0.298621431495255,0.160621515182265,-1.85916208769662,0.0630041668675874,0.190589585101822,"ENSG00000188917","TRMT2B","TRMT2B","protein_coding"
359.887568939618,-0.245473715429399,0.132034968031163,-1.85915685132337,0.0630049088726686,0.190589585101822,"ENSG00000272888","AC013394.2","AC013394.2","processed_transcript"
11.3226105059492,-1.08016889484644,0.581088929263255,-1.85887020118582,0.063045538821457,0.190680502520717,"ENSG00000166323","C11orf65","C11orf65","protein_coding"
221.254673847015,0.267629460144329,0.144013851960183,1.85835915435637,0.0631180286055327,0.190867732989261,"ENSG00000095485","CWF19L1","CWF19L1","protein_coding"
8.83507920207932,1.22410127154469,0.658822950171166,1.85801249216753,0.0631672403433877,0.190984520099257,"ENSG00000166816","LDHD","LDHD","protein_coding"
329.786542601241,-0.245151106074453,0.131991653934821,-1.85732278342017,0.0632652448607247,0.191248767029101,"ENSG00000164649","CDCA7L","CDCA7L","protein_coding"
798.468448716128,0.202651882708019,0.109127275367217,1.85702320548266,0.0633078526677488,0.191345490999807,"ENSG00000138600","SPPL2A","SPPL2A","protein_coding"
3947.74998199676,0.15660884786621,0.0843374877091037,1.85693043651459,0.0633210516454458,0.191353310419085,"ENSG00000160551","TAOK1","TAOK1","protein_coding"
88.0486567673978,-0.763617267700973,0.41133017962618,-1.85645815824882,0.063388281685425,0.19152437924792,"ENSG00000128965","CHAC1","CHAC1","protein_coding"
491.581124890742,-0.233653543672362,0.125887972466871,-1.85604342570417,0.0634473685714591,0.191670790765715,"ENSG00000153046","CDYL","CDYL","protein_coding"
95.7047551371685,-0.450715523416417,0.242853449142924,-1.85591567674693,0.0634655781121084,0.191693685848834,"ENSG00000069011","PITX1","PITX1","protein_coding"
32.3997971108222,0.954664721109034,0.514418090104058,1.85581483130953,0.0634799558315849,0.191705001432781,"ENSG00000010932","FMO1","FMO1","protein_coding"
32.3300089352418,-0.686022997671827,0.369677755548781,-1.85573242472606,0.0634917066877034,0.191708381612972,"ENSG00000177380","PPFIA3","PPFIA3","protein_coding"
2805.03182595514,0.163131497680097,0.0879133702565989,1.85559371918007,0.0635114896137148,0.191736008825465,"ENSG00000138107","ACTR1A","ACTR1A","protein_coding"
37.0569825740967,-0.582050529836346,0.313713714626496,-1.85535570393959,0.0635454484861362,0.191806415651491,"ENSG00000160111","CPAMD8","CPAMD8","protein_coding"
72.0698988661872,-0.440702476037025,0.237549979700067,-1.85519896315487,0.0635678197001949,0.191841828424086,"ENSG00000159055","MIS18A","MIS18A","protein_coding"
46.3296222940607,-0.529786869081145,0.285581815343475,-1.85511415859571,0.0635799263517938,0.19184625702402,"ENSG00000172803","SNX32","SNX32","protein_coding"
1555.13907760469,-0.198053026889925,0.106788082865813,-1.85463603779452,0.0636482182595284,0.191979486704425,"ENSG00000103202","NME4","NME4","protein_coding"
324.878460006733,-0.269423251485108,0.145271986018492,-1.85461257100741,0.0636515716740914,0.191979486704425,"ENSG00000137171","KLC4","KLC4","protein_coding"
173.341702282492,-0.32878047077523,0.177287267891037,-1.854506951832,0.0636666665091204,0.191979486704425,"ENSG00000138778","CENPE","CENPE","protein_coding"
1913.98796345852,-0.17243528516544,0.0929796470296992,-1.85454871763883,0.0636606970884111,0.191979486704425,"ENSG00000179195","ZNF664","ZNF664","protein_coding"
27.6277191628907,-0.684923926774972,0.36940008648814,-1.85415204767951,0.063717410209175,0.192100374668424,"ENSG00000273247","RP11-83A24.2","RP11-83A24.2","antisense"
347.352877777725,0.25246059480306,0.136183741197592,1.853823316814,0.0637644414873468,0.192177905549028,"ENSG00000053372","MRTO4","MRTO4","protein_coding"
8.62501429284784,-1.20624409439235,0.650663884137794,-1.85386667955417,0.0637582359714338,0.192177905549028,"ENSG00000179583","CIITA","CIITA","protein_coding"
728.307164645223,0.255968841075279,0.138082615368353,1.85373691244513,0.063776808053233,0.192183055283405,"ENSG00000150867","PIP4K2A","PIP4K2A","protein_coding"
569.342179656329,0.287787976526619,0.155258648918561,1.8536035095705,0.0637959051382358,0.192208481445726,"ENSG00000118263","KLF7","KLF7","protein_coding"
253.041503727438,0.325432575391997,0.175590313952144,1.85336291089889,0.063830359614713,0.192280161138073,"ENSG00000134285","FKBP11","FKBP11","protein_coding"
204.513414781026,-0.293045618750872,0.158172581497604,-1.8526954291083,0.0639260255469385,0.192536177160915,"ENSG00000100150","DEPDC5","DEPDC5","protein_coding"
14.2886005308364,0.979061447483178,0.528662943441178,1.85195777315176,0.0640318868013636,0.192822809419203,"ENSG00000244607","CCDC13","CCDC13","protein_coding"
10.6739745336554,1.07531715034087,0.580851835477874,1.85127615109659,0.0641298352533442,0.193085521671114,"ENSG00000267686","RP11-795H16.3","RP11-795H16.3","lincRNA"
4.97062295595954,-1.81638699348676,0.981244069804575,-1.85110621239068,0.0641542745431,0.193126857856624,"ENSG00000125089","SH3TC1","SH3TC1","protein_coding"
1057.9766601185,0.215934472149214,0.116683154262343,1.85060537242353,0.064226346261618,0.193311546618176,"ENSG00000134954","ETS1","ETS1","protein_coding"
416.988840292345,-0.223342750829472,0.120715596397786,-1.85015654558427,0.064290989982498,0.193473820321162,"ENSG00000103160","HSDL1","HSDL1","protein_coding"
158.128809692973,-0.338115068951958,0.182795805459558,-1.8496872403714,0.0643586406008481,0.193645087154095,"ENSG00000196605","ZNF846","ZNF846","protein_coding"
827.268632088064,0.196995690067107,0.106519012408682,1.8493946349342,0.064400849576295,0.193712406510459,"ENSG00000164134","NAA15","NAA15","protein_coding"
17.7739450631884,0.893708322490393,0.483246697294021,1.84938319805347,0.0644024998353039,0.193712406510459,"ENSG00000166947","EPB42","EPB42","protein_coding"
207.077560757823,0.29816979324638,0.161235733011134,1.8492786163337,0.0644175918385842,0.193725486329778,"ENSG00000152082","MZT2B","MZT2B","protein_coding"
170.964885640722,0.328217575159467,0.177549338449921,1.84859925711322,0.0645157000560305,0.193988177990719,"ENSG00000155329","ZCCHC10","ZCCHC10","protein_coding"
6854.83267223088,-0.146777596779848,0.0794095437872935,-1.8483621713406,0.0645499673086168,0.194026506169191,"ENSG00000015479","MATR3","MATR3","protein_coding"
127.195976240161,0.345429723573991,0.186878892777812,1.84841486611699,0.0645423497576661,0.194026506169191,"ENSG00000196756","SNHG17","SNHG17","processed_transcript"
726.551623957868,0.199397318535776,0.107893372762721,1.84809607328051,0.0645884457491388,0.194077462714293,"ENSG00000090432","MUL1","MUL1","protein_coding"
50.6109595541578,0.726416458089042,0.393050919800939,1.84814847515669,0.0645808668112241,0.194077462714293,"ENSG00000251348","HSPD1P11","HSPD1P11","pseudogene"
5.90024490463344,-1.56913516049945,0.849168176555824,-1.84784970023696,0.0646240887779645,0.19415221073713,"ENSG00000218027","RP11-157J24.1","RP11-157J24.1","pseudogene"
413.008712409564,-0.237234523771039,0.128422615655878,-1.84729552936949,0.0647043205389702,0.194231447970486,"ENSG00000111266","DUSP16","DUSP16","protein_coding"
76.4123352748586,-0.432683207620192,0.234196520271826,-1.84752193208502,0.0646715324770276,0.194231447970486,"ENSG00000132763","MMACHC","MMACHC","protein_coding"
232.894573886969,0.263693432326714,0.142743277114285,1.84732645668204,0.0646998407793448,0.194231447970486,"ENSG00000172586","CHCHD1","CHCHD1","protein_coding"
26.98195722278,-0.680924461830601,0.368567705110708,-1.84748813417082,0.0646764262829807,0.194231447970486,"ENSG00000175322","ZNF519","ZNF519","protein_coding"
5.63183485373465,-1.48750288613256,0.805216909179201,-1.8473319042056,0.0646990517429174,0.194231447970486,"ENSG00000249054","RP11-598F7.1","RP11-598F7.1","lincRNA"
193.452588359828,-0.313252628849153,0.169588344313989,-1.84713536839048,0.0647275236327151,0.194260743918879,"ENSG00000171723","GPHN","GPHN","protein_coding"
692.053149615822,-0.207880271775198,0.112545387043115,-1.84707945155993,0.0647356261207047,0.194260743918879,"ENSG00000235106","LINC00094","LINC00094","antisense"
42.4017186823291,0.541534655860441,0.293214487661821,1.84688914991478,0.0647632075740523,0.194311174538321,"ENSG00000230210","FAM35EP","FAM35EP","pseudogene"
19.7521957753574,-0.83961978176,0.45463152941544,-1.84681379850529,0.0647741313434627,0.194311618097708,"ENSG00000173898","SPTBN2","SPTBN2","protein_coding"
269.209613790702,0.265024087060611,0.143514956160799,1.84666528249271,0.0647956663100209,0.194343888040968,"ENSG00000177542","SLC25A22","SLC25A22","protein_coding"
2462.60107902633,0.207700367558222,0.112479948356132,1.84655461345524,0.0648117172690696,0.194359701612483,"ENSG00000198053","SIRPA","SIRPA","protein_coding"
136.586237422668,-0.332877787570782,0.180294218525084,-1.84630317208131,0.0648481974338573,0.194436763572882,"ENSG00000138050","THUMPD2","THUMPD2","protein_coding"
6009.5257495539,-0.149151613806009,0.0807965911915884,-1.84601369446805,0.0648902170323577,0.194530406238982,"ENSG00000156976","EIF4A2","EIF4A2","protein_coding"
520.296296925274,0.206840376248017,0.112107724673931,1.84501448807046,0.0650354310994376,0.194929521578973,"ENSG00000000419","DPM1","DPM1","protein_coding"
408.893997099603,-0.214568568250666,0.116300547841861,-1.84494890378697,0.0650449717912977,0.194929521578973,"ENSG00000174718","KIAA1551","KIAA1551","protein_coding"
314.420657602118,0.239466605692359,0.129809112732692,1.84475959084228,0.0650725180435462,0.194947274524211,"ENSG00000141741","MIEN1","MIEN1","protein_coding"
133.066193645202,-0.329318739873682,0.178511613631316,-1.84480288522758,0.0650662175832334,0.194947274524211,"ENSG00000145247","OCIAD2","OCIAD2","protein_coding"
575.797263264689,0.226855605629714,0.122985018161106,1.84457919364245,0.0650987759502847,0.194993542846434,"ENSG00000132600","PRMT7","PRMT7","protein_coding"
17.2404927094191,-0.880544198171475,0.477452460316629,-1.84425523242153,0.0651459524107915,0.195102443758743,"ENSG00000080007","DDX43","DDX43","protein_coding"
1134.80419990511,0.201776136269814,0.10945733662631,1.84342267488823,0.0652673219581513,0.195406923452916,"ENSG00000132716","DCAF8","DCAF8","protein_coding"
469.22706810209,0.208372921164958,0.113036717797031,1.84340916142941,0.0652692934758715,0.195406923452916,"ENSG00000167632","TRAPPC9","TRAPPC9","protein_coding"
220.652795043157,-0.26002753474832,0.141091926236616,-1.84296537501547,0.0653340660588185,0.195568373036623,"ENSG00000130818","ZNF426","ZNF426","protein_coding"
672.37889812881,-0.226541822661462,0.122942799648956,-1.8426603535003,0.0653786160228246,0.195669245497688,"ENSG00000159128","IFNGR2","IFNGR2","protein_coding"
124.55193294637,-0.376831334990989,0.204539276817497,-1.84234216945639,0.0654251151330736,0.195775917039426,"ENSG00000272734","ADIRF-AS1","ADIRF-AS1","processed_transcript"
16.6236942236931,-0.88940923101428,0.482855655884343,-1.84197745263093,0.0654784480387369,0.195902999010205,"ENSG00000230812","RP4-794H19.4","RP4-794H19.4","lincRNA"
138.458506895986,0.325543495039278,0.176763846146354,1.8416859676709,0.0655210979434997,0.195998081970336,"ENSG00000113790","EHHADH","EHHADH","protein_coding"
1991.8341117112,0.223086854409783,0.121161381693254,1.84123729270913,0.0655867925552634,0.196155270278555,"ENSG00000112081","SRSF3","SRSF3","protein_coding"
214.282529737399,-0.307724364400227,0.167134452445389,-1.84117852362472,0.0655954014962116,0.196155270278555,"ENSG00000134815","DHX34","DHX34","protein_coding"
20.082093721498,0.800877277304892,0.435115267608395,1.84060945897602,0.065678810593346,0.196372129434458,"ENSG00000218305","AC006024.4","AC006024.4","pseudogene"
7746.67594402295,0.138915085578423,0.0754876498812121,1.84023592994378,0.0657336071055412,0.196503382514443,"ENSG00000013364","MVP","MVP","protein_coding"
728.294639183186,0.195665439358773,0.106340136225985,1.83999613225021,0.0657688051587169,0.196576014358028,"ENSG00000197170","PSMD12","PSMD12","protein_coding"
49.0912067679602,-0.497825337427717,0.270626294269814,-1.83953055548766,0.0658371879411911,0.196747791341657,"ENSG00000109805","NCAPG","NCAPG","protein_coding"
301.871346618422,-0.255273188528948,0.138793283961738,-1.83923300351709,0.0658809223374167,0.196845864389113,"ENSG00000107890","ANKRD26","ANKRD26","protein_coding"
19.1188449381496,-0.821035718980953,0.446495397540562,-1.83884475294365,0.0659380236785304,0.196952770616401,"ENSG00000112877","CEP72","CEP72","protein_coding"
73.685153172795,0.470317279116348,0.255768295720091,1.83884119723367,0.0659385468173921,0.196952770616401,"ENSG00000259207","ITGB3","ITGB3","protein_coding"
642.010503754079,0.189664122876963,0.103156821284031,1.8385999153148,0.0659740537530769,0.197026190340424,"ENSG00000185721","DRG1","DRG1","protein_coding"
98.4545829536933,0.428987966011121,0.233336919183146,1.83849160052725,0.0659899984307228,0.197041174317403,"ENSG00000240038","AMY2B","AMY2B","protein_coding"
133.820192637953,-0.359697505254321,0.195672150879891,-1.83826622049611,0.066023186091642,0.197107631060346,"ENSG00000049541","RFC2","RFC2","protein_coding"
24.9320512791782,-0.73139957251837,0.39789352374978,-1.83817913301428,0.0660360135812682,0.197113291987656,"ENSG00000079156","OSBPL6","OSBPL6","protein_coding"
